Index;Element;X;Y;Z;FragmentID
2380;H;106.18348343834752;112.06903668070429;123.41490083420102;68
2381;C;107.36931084179075;111.84340713100289;126.01036143763329;68
2382;H;105.43674353881609;111.04451040093163;125.51048309633673;68
2383;H;106.74393470305361;109.86207510750856;125.44992858116552;68
2384;C;107.15555877800736;111.64553778492323;127.51375356762682;68
2385;H;108.4173634055178;111.66184398947543;125.76259658636762;68
2386;H;107.12600478858644;112.87515053026671;125.75315498774872;68
2387;C;108.1322580236842;112.4553314139431;128.34432598149965;68
2388;H;106.13695439772219;111.932029491538;127.77025561166214;68
2389;H;107.3026875698389;110.59345365968049;127.76137351822945;68
2390;N;107.59764717015705;113.53026083933138;128.92053680784926;68
2391;O;106.46873083842148;108.87961890047822;122.82781619959317;68
2392;C;108.25529351688579;114.4337876823003;129.83775684163442;69
2393;H;106.70222964167284;113.85072808163864;128.5602217098509;68
2394;C;107.39189436420814;114.6549681006677;131.08071431276295;69
2395;H;109.21607100948613;113.99934260564845;130.11990975430598;69
2396;H;108.43508617547066;115.39247268476488;129.3440891901647;69
2397;C;107.8990628611587;115.81029594149527;131.94754349375395;69
2398;H;106.368478151705;114.8663287513239;130.7638668681845;69
2399;H;107.37686128333291;113.73400944660496;131.66634247891008;69
2400;C;107.51286001319218;117.1794948163131;131.3869717997923;69
2401;H;107.46571818366762;115.71246033354281;132.945220836349;69
2402;H;108.98313492031261;115.73513834023589;132.04832257585178;69
2403;C;107.87047414696056;118.33729932723618;132.31800505945077;69
2404;H;108.00195751684576;117.34906356778829;130.4261649681957;69
2405;H;106.43298074714708;117.18606530779886;131.22980345064207;69
2406;C;109.3612196532215;118.66716691997567;132.31966982904913;69
2407;H;107.34515988098241;119.23715165764682;131.9944924886981;69
2408;H;107.54551011636701;118.10692041878862;133.33598862286243;69
2409;N;109.59361658636979;119.88449454469011;133.08890368205243;69
2410;H;109.93462468661205;117.80490534879054;132.70297993143686;69
2411;H;109.68174583674158;118.85478742898816;131.2909795293192;69
2412;H;109.33526150168598;119.7299866131038;134.05766816632672;69
2413;H;110.57707638631076;120.1286065803447;133.07090241098635;69
2414;O;109.31003731329987;112.11262877371638;128.48349750870457;68
2415;C;109.01629445578911;132.0299972717872;105.34283351121144;70
2416;C;108.9494451656302;130.6272023711311;104.78606791496233;70
2417;C;110.43111020356622;132.3347069570023;105.8530912617374;70
2418;C;110.8994413905353;131.30448258756985;106.87899364832195;70
2419;H;111.1190436015857;132.34390064738815;105.00588522451773;70
2420;H;110.43052241651215;133.32505617852053;106.31091250009342;70
2421;C;112.24287414865505;131.6900060836188;107.49126422782403;70
2422;H;110.1647813346819;131.22696297464552;107.68322213488582;70
2423;H;110.97694157402246;130.32698517144777;106.39941704928668;70
2424;C;112.09400474705707;132.75360703142033;108.57123639690373;70
2425;H;112.69443571340845;130.82231955010323;107.98127062977852;70
2426;H;112.92527528177959;132.03614610665477;106.71838435410444;70
2427;N;113.12964600726693;133.59321784171675;108.65743378561451;70
2428;O;109.6125793069893;130.49095367636988;103.66098515740728;70
2429;O;108.34865483838291;129.72249459548837;105.33260266726309;70
2430;H;109.59868163790162;129.56657561267087;103.27923552129295;70
2431;H;108.29945678074418;132.11978963669932;106.1595937328683;70
2432;H;108.75859840500769;132.73130379826605;104.54914627566166;70
2433;C;113.25269334729363;134.58856842749327;109.70037344774167;71
2434;H;113.92132130069746;133.5117402057015;108.00626816848938;70
2435;C;114.6922118542604;134.6833973277741;110.20093194556645;71
2436;H;112.93514116181117;135.56583180313788;109.3162469705466;71
2437;H;112.57163586005316;134.30416002009565;110.50725895625439;71
2438;C;115.19779123865443;133.36678164455742;110.78541414492925;71
2439;H;115.33341243166899;134.9762182261936;109.36825272093445;71
2440;H;114.74344939090007;135.46571412392106;110.95933503567622;71
2441;C;116.63873854246182;133.47286682256302;111.27897080933853;71
2442;H;114.5575514025128;133.069626799622;111.61714579399407;71
2443;H;115.13306150075458;132.587502182912;110.02410291422525;71
2444;C;117.19372456220498;132.1137695209971;111.69863962449779;71
2445;H;117.26505652253198;133.88203449301383;110.48369901721158;71
2446;H;116.68533263792466;134.16215842624254;112.12435831723917;71
2447;C;118.61151614706513;132.23301630938727;112.2587684254693;71
2448;H;116.54350301149971;131.65933801878265;112.4483700415985;71
2449;H;117.21940707895061;131.44696213346506;110.83339741101382;71
2450;N;119.2480765675926;130.93779624690035;112.34542747763373;71
2451;H;119.21053739103351;132.87237528512685;111.60116076509394;71
2452;H;118.60625739934925;132.668591221685;113.26045489758496;71
2453;C;119.69697232960348;130.3861884925543;113.47528146729707;71
2454;H;119.23674603605238;130.39212247600466;111.48694859612777;71
2455;O;111.11414508182621;132.80378172338132;109.31137912185642;70
2456;C;120.28744567783065;129.00131296245561;113.2996446717368;71
2457;C;121.75699811072228;128.93724068528465;113.72358451541056;71
2458;H;119.72407658310999;128.30375987726492;113.92279962401965;71
2459;H;120.19947030412669;128.70199812035912;112.25784586628835;71
2460;C;122.44312440250137;127.67703998724222;113.19067099432469;71
2461;H;122.28727993350063;129.8134956627233;113.34368330759969;71
2462;H;121.81309358833143;128.96566989603315;114.81294309292925;71
2463;C;121.66556953966634;126.38245661145048;113.45873278731042;71
2464;H;122.57422698183487;127.77603320280153;112.11174497495867;71
2465;H;123.4340739815671;127.59623900691822;113.6409556085216;71
2466;C;121.3707702606721;126.2412053162798;114.93883984579756;71
2467;H;120.7329156955248;126.37780706814603;112.89562744906024;71
2468;H;122.27022399973272;125.5342718120048;113.13822709978218;71
2469;N;122.4195230929975;125.81845566538605;115.64638472007924;71
2470;C;122.436179230621;125.72678825539694;117.08706440027193;72
2471;H;123.23815270217221;125.50663636107548;115.1429320812942;71
2472;O;119.64856014995593;130.95331736425015;114.56807778245015;71
2473;C;123.40868290844273;126.7266822891131;117.72489538419573;72
2474;H;121.41631692393422;125.9377733385677;117.4131336568224;72
2475;H;122.71119217191304;124.71392630733513;117.39347535503552;72
2476;C;124.80061777480068;126.15198882103813;117.97241969670016;72
2477;H;123.47234069676367;127.61297926753883;117.09003022009297;72
2478;H;122.99705996670141;127.03287290210605;118.68665526441124;72
2479;C;125.56466024866731;125.79712526814694;116.70255970283334;72
2480;H;125.38149136675399;126.88519946371572;118.53245216582896;72
2481;H;124.6972238109812;125.24830733051769;118.57480933266298;72
2482;C;126.94596236531184;125.2343037616349;117.03051783344085;72
2483;H;125.01339516945868;125.04338481331264;116.14065471026338;72
2484;H;125.66953589820356;126.68121498237105;116.06948020691736;72
2485;C;127.64036596960581;124.73231508373172;115.77519637377999;72
2486;N;128.85985322829376;124.01881447014694;116.09856697177965;72
2487;H;126.9724898132996;124.06243541617702;115.2185091139142;72
2488;H;127.88891793119099;125.56082660785431;115.10448029563031;72
2489;C;129.69090853045154;123.58951850778448;115.1574679898937;72
2490;H;129.0304320663514;123.79184286765194;117.07371213872618;72
2491;O;120.27635765214212;126.51798555435396;115.42974435279717;71
2492;C;130.89192088165157;122.81447984107871;115.65628591904854;72
2493;C;130.9030864240551;121.38157683188258;115.11228399457292;72
2494;H;131.7953228290462;123.32802218563369;115.3234293344299;72
2495;H;130.87152012514738;122.80098530788841;116.74561507582733;72
2496;C;129.58541898691414;120.6621212155719;115.39539010915868;72
2497;H;131.07701914210583;121.40089802047086;114.03454051218148;72
2498;H;131.72739163338372;120.83667678100731;115.57615969165208;72
2499;C;129.66047639492692;119.17806700775448;115.01499933060425;72
2500;H;129.32799158458758;120.76541068808366;116.450576865513;72
2501;H;128.7903259445041;121.13639335234647;114.81286721443588;72
2502;C;128.25372227108778;118.62866456771044;114.87431661874305;72
2503;H;130.14784587326707;119.08363068550308;114.04254965965356;72
2504;H;130.2416790335874;118.62579431139422;115.75223941024137;72
2505;N;127.56038987812236;118.36388943511852;115.98166462416638;72
2506;C;128.01745077371774;118.31073241479461;117.35343556262616;73
2507;H;126.56404988843872;118.18727954848481;115.85605156800612;72
2508;H;127.56131757420987;125.99839581336333;117.50788979483762;72
2509;H;126.83453836404463;124.40110242159375;117.72641302812438;72
2510;O;129.4848222734631;123.8262573533589;113.95756576824809;72
2511;O;127.74956916633889;118.47456705649817;113.75930712795352;72
2512;C;127.1547581721382;117.307252462139;118.11548924828553;73
2513;H;129.06412358139295;118.00005028209556;117.37998356628376;73
2514;H;127.94234766370434;119.29921805702328;117.82011385183273;73
2515;C;127.56213579687702;117.1700374087974;119.58154815949774;73
2516;H;126.11641528465367;117.63776548981663;118.04895468519136;73
2517;H;127.23221981938059;116.34014626401697;117.61820537159895;73
2518;C;126.50492506031824;116.43761183787936;120.40801884699874;73
2519;H;128.51146854534514;116.63634008676065;119.65465325967847;73
2520;H;127.70802384646987;118.16628268102276;120.0037651279903;73
2521;C;126.33377866146101;114.98041661760264;119.98575645135776;73
2522;H;126.79486522911164;116.46713750563481;121.45966893848495;73
2523;H;125.54974581669691;116.95870255388536;120.3106009798555;73
2524;C;125.25072509075902;114.29225660089232;120.80294869984294;73
2525;H;126.05790952927967;114.92452613755334;118.93240630264322;73
2526;H;127.27914137142058;114.44920932574712;120.10726159389327;73
2527;N;124.9987079818843;112.95590137602221;120.30344095144444;73
2528;H;125.53973673291837;114.22398160876735;121.85744640876193;73
2529;H;124.32256831734207;114.87673135393153;120.75969402509644;73
2530;C;124.33677881721624;112.04549133259671;121.01775944355562;73
2531;H;125.38631418669837;112.7153350699532;119.39610655368078;73
2532;C;124.15733286322717;110.69358053500741;120.36041694804658;73
2533;C;125.47430949338113;109.99927340880376;120.00267172724726;73
2534;H;123.56118138612244;110.07518504569015;121.03227489768031;73
2535;H;123.57907680274225;110.83647127149852;119.44469548671589;73
2536;C;126.48115309499727;109.94076944785547;121.1502288327048;73
2537;H;125.2468904038726;108.98148109674955;119.67624866734785;73
2538;H;125.94359911604192;110.52330084254915;119.16972367119024;73
2539;C;127.74124198109467;109.19040411340973;120.70569339162128;73
2540;H;126.75863185769342;110.95592808297667;121.44138053509528;73
2541;H;126.04640665579439;109.44867099617207;122.02335041878266;73
2542;C;128.8412012438336;109.278527744973;121.75162208527915;73
2543;H;127.50095111507203;108.13976100829912;120.53383576796891;73
2544;H;128.09946323081897;109.62775966728717;119.77464937537579;73
2545;N;129.8077530324986;110.1406336606239;121.4309509682619;73
2546;C;130.96293422958297;110.45347180161383;122.24927134773216;74
2547;H;129.76951325275454;110.60448154031755;120.52508370688054;73
2548;O;123.86428889949349;112.29998770252796;122.12605890291553;73
2549;C;131.85389175019912;111.42625766928472;121.48239217952826;74
2550;H;130.62810477486744;110.90268407059965;123.19170776762755;74
2551;H;131.49751136035448;109.53062858174657;122.50299359244158;74
2552;C;132.9203161236768;112.08550452445813;122.35200553564678;74
2553;H;132.33083273145868;110.90371711981277;120.6514712938972;74
2554;H;131.20930260145897;112.1970233254583;121.06099669353854;74
2555;C;133.72251174859173;113.14816188583778;121.59329179340398;74
2556;H;132.4373058375994;112.55729801202305;123.21006586577921;74
2557;H;133.60322140898865;111.3240105013209;122.73355831854886;74
2558;C;132.8263383243386;114.25275165496623;121.03291741059971;74
2559;H;134.44661852166826;113.58891617488166;122.28160988116062;74
2560;H;134.28250210000905;112.6798455957902;120.78225065583126;74
2561;C;133.56855756861805;115.55153326443538;120.72611140494391;74
2562;H;132.33658552007276;113.91141825509935;120.12041486808026;74
2563;H;132.04692913508777;114.48543674374234;121.76007456116207;74
2564;N;132.61020537413597;116.57836595485041;120.36982133743219;74
2565;H;134.1369748158578;115.87462527482467;121.60760429720155;74
2566;H;134.26923519024868;115.43733776677851;119.89449846698774;74
2567;O;128.82685266089172;108.62634430292381;122.79429228534168;73
2568;C;132.77436078623202;117.46280004052329;119.38346617885875;74
2569;H;131.71212859051417;116.50943854090659;120.84379239034794;74
2570;C;131.5924355122364;118.40150167577369;119.18214003056491;74
2571;C;131.8369605624894;119.7273926995924;119.91049996712724;74
2572;H;131.4996015852423;118.597136237689;118.11258848341615;74
2573;H;130.67970052327294;117.93142418540232;119.54673096735054;74
2574;C;130.71312031423372;120.73134577258013;119.65903750546809;74
2575;H;131.92891999809473;119.53778179648121;120.98163710570519;74
2576;H;132.78478244590318;120.14507395559073;119.56441369643466;74
2577;C;130.99547135801944;122.08913370978486;120.30787467950759;74
2578;H;130.59153461317285;120.87936672682407;118.58414394469315;74
2579;H;129.77348783318578;120.32907180595082;120.04532431967972;74
2580;C;129.93804762617657;123.1157650638089;119.94073533566765;74
2581;H;131.07187930551666;122.00249811984831;121.38978607877375;74
2582;H;131.95030798517317;122.4655728445323;119.93099882147618;74
2583;N;129.47999895597795;123.86282608038483;120.94690088321764;74
2584;O;133.79754850864208;117.54911977091281;118.70675978395968;74
2585;C;128.53301896652965;124.94706049661548;120.74992276451052;75
2586;H;129.80943620764114;123.69895196493538;121.89324916945222;74
2587;C;128.67980140823485;126.01372297684837;121.83469559111379;75
2588;H;128.72955302405865;125.37312051240399;119.76144361146348;75
2589;H;127.51717433741682;124.53665714147948;120.73891604415024;75
2590;C;128.11999994474957;127.375112359532;121.41545996646262;75
2591;H;128.1973741145994;125.67932189141858;122.75174573911886;75
2592;H;129.74283384013216;126.13719871789367;122.050106270426;75
2593;C;126.62512477983687;127.38701531136263;121.08524372010959;75
2594;H;128.31279791752004;128.0891959444204;122.21762022164779;75
2595;H;128.6704259848768;127.71200292718716;120.53412921794052;75
2596;C;125.71524208108792;127.30616727441095;122.31138834792773;75
